"country","indicator","Unit","Date","Value"
"CAMEROON","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",1200
"CAMEROON","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",2000
"CONGO","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",200
"CONGO","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",200
"CONGO","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",200
"CONGO","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",500
"CONGO","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",2000
"CONGO","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",1700
"CONGO","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",1000
"CONGO","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",1000
"EGYPT","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",94538
"EGYPT","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",132373
"EGYPT","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",179149
"EGYPT","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",203729
"EGYPT","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",158926
"EGYPT","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",192848
"EGYPT","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",210300
"EGYPT","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",222700
"GABON","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",800
"GABON","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",1000
"GABON","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",1200
"GABON","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",3000
"GABON","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",2000
"GABON","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",2000
"GABON","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",2000
"GABON","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",3000
"GHANA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",2500
"GHANA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",3000
"GHANA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",3500
"GHANA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",3500
"GHANA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",4500
"GHANA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",4000
"GHANA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",6000
"GHANA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",6500
"IVORY COAST","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",2000
"IVORY COAST","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",2500
"IVORY COAST","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",2000
"IVORY COAST","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",2500
"IVORY COAST","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",3000
"IVORY COAST","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",3500
"IVORY COAST","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",3500
"IVORY COAST","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",4000
"KENYA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",2000
"KENYA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",3000
"KENYA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",2000
"KENYA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",2000
"KENYA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",5000
"KENYA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",4000
"KENYA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",4000
"KENYA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",5000
"LIBERIA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",300
"LIBERIA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",200
"LIBERIA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",300
"LIBERIA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",300
"LIBERIA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",200
"LIBERIA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",300
"LIBERIA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",200
"LIBERIA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",210
"LIBYA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",35000
"LIBYA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",35000
"LIBYA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",36000
"LIBYA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",37000
"LIBYA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",38000
"LIBYA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",38000
"LIBYA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",39000
"LIBYA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",20000
"MADAGASCAR","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",930
"MADAGASCAR","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",1100
"MADAGASCAR","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",1100
"MADAGASCAR","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",1000
"MADAGASCAR","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",900
"MADAGASCAR","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",900
"MADAGASCAR","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",1100
"MADAGASCAR","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",1200
"MALAWI","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",930
"MALAWI","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",1100
"MALAWI","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",1100
"MALAWI","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",1000
"MALAWI","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",1000
"MALAWI","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",1500
"MALAWI","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",1500
"MALAWI","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",1000
"MAURITIUS","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",2900
"MAURITIUS","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",3500
"MAURITIUS","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",4000
"MAURITIUS","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",4000
"MAURITIUS","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",3000
"MAURITIUS","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",4000
"MAURITIUS","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",3000
"MAURITIUS","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",5000
"MOROCCO","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",56183
"MOROCCO","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",75295
"MOROCCO","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",90941
"MOROCCO","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",102095
"MOROCCO","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",93761
"MOROCCO","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",91119
"MOROCCO","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",99727
"MOROCCO","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",117818
"NIGERIA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",16000
"NIGERIA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",22000
"NIGERIA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",7000
"NIGERIA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",7000
"NIGERIA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",34000
"NIGERIA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",25000
"NIGERIA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",30000
"NIGERIA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",30000
"UGANDA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",3000
"UGANDA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",3500
"UGANDA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",3000
"UGANDA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",3000
"UGANDA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",3000
"UGANDA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",3000
"UGANDA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",3000
"UGANDA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",3000
"REUNION","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",25142
"REUNION","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",22437
"REUNION","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",24819
"REUNION","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",23267
"REUNION","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",20935
"REUNION","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",20295
"REUNION","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",21111
"REUNION","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",19795
"SENEGAL","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",3000
"SENEGAL","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",3000
"SENEGAL","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",3000
"SENEGAL","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",3000
"SENEGAL","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",4000
"SENEGAL","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",4000
"SENEGAL","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",4000
"SENEGAL","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",4000
"SOUDAN","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",2000
"SOUDAN","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",2000
"SOUDAN","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",2500
"SOUDAN","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",3000
"SOUDAN","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",7000
"SOUDAN","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",2000
"SOUDAN","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",2000
"SOUDAN","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",2000
"SOUTH AFRICA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",419868
"SOUTH AFRICA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",481558
"SOUTH AFRICA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",434653
"SOUTH AFRICA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",329262
"SOUTH AFRICA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",258129
"SOUTH AFRICA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",337130
"SOUTH AFRICA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",396292
"SOUTH AFRICA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",440002
"TANZANIA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",2000
"TANZANIA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",2000
"TANZANIA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",2000
"TANZANIA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",2000
"TANZANIA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",2000
"TANZANIA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",3000
"TANZANIA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",3000
"TANZANIA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",3000
"TUNISIA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",25000
"TUNISIA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",30000
"TUNISIA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",30000
"TUNISIA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",33000
"TUNISIA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",35000
"TUNISIA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",45000
"TUNISIA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",35000
"TUNISIA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",37000
"YEMEN","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",4000
"YEMEN","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",4700
"YEMEN","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",4800
"YEMEN","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",5000
"YEMEN","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",5000
"YEMEN","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",2000
"YEMEN","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",2000
"YEMEN","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",2000
"ZAMBIA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",2300
"ZAMBIA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",2700
"ZAMBIA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",2800
"ZAMBIA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",2600
"ZAMBIA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",3000
"ZAMBIA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",2000
"ZAMBIA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",2000
"ZAMBIA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",2000
"ZIMBABWE","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",7000
"ZIMBABWE","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",6000
"ZIMBABWE","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",3000
"ZIMBABWE","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",3000
"ZIMBABWE","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",3000
"ZIMBABWE","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",2000
"ZIMBABWE","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",3000
"ZIMBABWE","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",3000
"EUROPE","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",17912308
"EUROPE","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",18692262
"EUROPE","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",19622391
"EUROPE","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",18820893
"EUROPE","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",16606947
"EUROPE","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",16491307
"EUROPE","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",17159553
"EUROPE","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",16187240
"CENTRAL & SOUTH AMERICA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",2317970
"CENTRAL & SOUTH AMERICA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",2657586
"CENTRAL & SOUTH AMERICA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",3367446
"CENTRAL & SOUTH AMERICA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",3520918
"CENTRAL & SOUTH AMERICA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",3530497
"CENTRAL & SOUTH AMERICA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",4012128
"CENTRAL & SOUTH AMERICA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",4301787
"CENTRAL & SOUTH AMERICA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",4471686
"AMERICA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",11539399
"AMERICA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",11958950
"AMERICA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",12412759
"AMERICA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",11751790
"AMERICA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",10099530
"AMERICA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",10845657
"AMERICA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",11665247
"AMERICA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",13111449
"ASIA/OCEANIA/MIDDLE EAST","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",14503662
"ASIA/OCEANIA/MIDDLE EAST","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",15900428
"ASIA/OCEANIA/MIDDLE EAST","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",17331519
"ASIA/OCEANIA/MIDDLE EAST","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",17997943
"ASIA/OCEANIA/MIDDLE EAST","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",21438184
"ASIA/OCEANIA/MIDDLE EAST","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",26849725
"ASIA/OCEANIA/MIDDLE EAST","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",27418943
"ASIA/OCEANIA/MIDDLE EAST","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",30120200
"AFRICA","Passengers Cars","UNITS","1/1/2005 12:00:00 AM",799842
"AFRICA","Passengers Cars","UNITS","1/1/2006 12:00:00 AM",943639
"AFRICA","Passengers Cars","UNITS","1/1/2007 12:00:00 AM",959139
"AFRICA","Passengers Cars","UNITS","1/1/2008 12:00:00 AM",911206
"AFRICA","Passengers Cars","UNITS","1/1/2009 12:00:00 AM",851660
"AFRICA","Passengers Cars","UNITS","1/1/2010 12:00:00 AM",931557
"AFRICA","Passengers Cars","UNITS","1/1/2011 12:00:00 AM",998930
"AFRICA","Passengers Cars","UNITS","1/1/2012 12:00:00 AM",1067635
"World","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",20676476
"World","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",20526301
"World","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",20866811
"World","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",18594384
"World","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",16418919
"World","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",19510269
"World","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",20684273
"World","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",21252572
"AUSTRIA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",37678
"AUSTRIA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",38793
"AUSTRIA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",41509
"AUSTRIA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",42303
"AUSTRIA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",31026
"AUSTRIA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",34001
"AUSTRIA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",40510
"AUSTRIA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",38819
"BELGIUM","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",71413
"BELGIUM","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",68313
"BELGIUM","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",77570
"BELGIUM","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",76745
"BELGIUM","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",60066
"BELGIUM","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",60157
"BELGIUM","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",71300
"BELGIUM","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",63782
"DENMARK","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",62340
"DENMARK","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",69403
"DENMARK","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",63528
"DENMARK","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",40970
"DENMARK","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",19334
"DENMARK","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",19708
"DENMARK","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",28482
"DENMARK","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",28384
"FINLAND","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",19960
"FINLAND","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",20973
"FINLAND","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",22234
"FINLAND","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",21329
"FINLAND","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",12442
"FINLAND","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",14428
"FINLAND","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",18302
"FINLAND","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",15254
"FRANCE","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",480141
"FRANCE","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",498420
"FRANCE","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",519514
"FRANCE","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",523460
"FRANCE","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",416201
"FRANCE","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",457215
"FRANCE","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",482823
"FRANCE","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",432971
"GERMANY","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",295627
"GERMANY","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",304433
"GERMANY","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",334116
"GERMANY","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",334999
"GERMANY","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",242178
"GERMANY","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",282157
"GERMANY","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",334820
"GERMANY","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",311498
"GREECE","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",25538
"GREECE","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",26391
"GREECE","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",27130
"GREECE","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",25570
"GREECE","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",17388
"GREECE","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",12341
"GREECE","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",7002
"GREECE","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",4036
"ICELAND","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",2810
"ICELAND","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",3069
"ICELAND","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",3363
"ICELAND","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",1546
"ICELAND","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",358
"ICELAND","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",289
"ICELAND","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",433
"ICELAND","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",605
"IRELAND","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",41964
"IRELAND","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",47239
"IRELAND","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",50028
"IRELAND","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",34013
"IRELAND","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",10578
"IRELAND","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",11540
"IRELAND","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",12532
"IRELAND","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",12230
"ITALY","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",251328
"ITALY","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",270913
"ITALY","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",283060
"ITALY","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",260559
"ITALY","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",197978
"ITALY","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",202573
"ITALY","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",193209
"ITALY","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",131984
"LUXEMBOURG","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",4605
"LUXEMBOURG","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",4675
"LUXEMBOURG","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",5315
"LUXEMBOURG","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",6046
"LUXEMBOURG","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",4197
"LUXEMBOURG","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",4267
"LUXEMBOURG","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",5134
"LUXEMBOURG","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",4651
"NETHERLANDS","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",80787
"NETHERLANDS","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",84718
"NETHERLANDS","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",97234
